Gene	x	y	cluster
NHLH2	-5.906922	8.558624	8
HEATR5A	5.754704	8.367495	25
ABCB4	-9.098972	8.170641	3
ZPR1	-10.980325	-0.67024696	6
SCAMP4	-13.397281	-6.9839816	6
PRTG	-4.4053698	12.255501	3
COPS8	-1.687677	-5.9018197	20
CDC16	11.71277	-6.1748548	1
GFM1	13.160763	-9.772074	20
TNFRSF21	13.975203	5.6510262	26
APEH	-12.169947	-4.203686	7
TFAP2A	-5.823648	9.456687	8
ELMOD1	25.052603	2.877911	12
CSTB	-2.4764478	-3.2806866	7
PTGER3	9.799158	8.714436	2
LTB4R	-16.3698	-0.21173929	0
AQR	19.412043	-3.7308505	5
SOAT1	-2.245008	5.4462824	1
SEMA5B	5.1732197	4.7735267	16
PRKCG	10.045435	-1.2610353	16
MCTP1	26.581549	7.19072	12
ZNF385C	-10.651748	6.4229374	0
PCCA	21.235289	4.8939943	12
METAP1D	-2.2619333	-16.132427	27
TTC28-AS1	18.272474	-2.3917549	12
BCCIP	1.7814589	-10.840961	20
ALDH1L2	7.09803	-14.614539	5
PPP1R15B	-11.384976	-1.0166296	6
DPP3	-14.555231	-3.9404368	7
CHCHD6	15.772497	-0.0009900313	5
MSI2	18.286753	9.865387	11
ENY2	-1.2103087	-5.3296723	20
DSP	-7.274643	10.377676	3
HSPBAP1	2.5812986	-13.61175	1
TIMM9	-15.072545	-12.593894	7
CD59	-1.5355165	-4.7482843	15
PAPOLA	21.453033	-0.27348512	12
AFAP1L1	-8.97142	10.151057	3
LDLRAD4	23.402393	7.6360297	12
AGAP6	-16.092207	-10.246404	4
KCNN1	-8.217446	-12.827345	4
HSD17B10	-6.4627833	-2.7343817	7
GTDC1	21.871841	7.52751	12
GCK	-9.838293	1.957838	6
MUC12	-10.057964	3.9854546	3
ANKRD65	-8.6110735	1.2522407	6
ARVCF	-7.5941615	5.709818	8
FAM217B	2.4775584	-6.294401	1
BCL11A	22.016638	11.398348	12
FGFBP3	-14.635981	9.1299305	10
AFG3L2	11.27776	-10.107512	18
AGL	16.945793	-7.285226	21
BCL7C	-0.39247406	8.680344	8
ESF1	22.802456	-2.0075128	21
AGPAT2	-10.604015	2.2740195	6
AGPAT4	18.42348	6.6172166	11
AKR1C2	-6.467453	6.8312883	8
GRK5	10.790964	10.249901	19
DOCK9	21.088715	7.652369	12
CAPS2	20.63607	4.5212784	12
CD37	-14.458247	9.943782	10
FAM171B	24.713037	2.739083	12
ELP4	20.645895	4.110897	12
FLRT2	25.606339	7.903713	12
FOXO3	20.089869	4.575409	12
DGKK	-6.4261107	9.861481	8
MTX2	22.44939	0.58356106	12
EIF1B	0.87778765	-2.791713	15
ALKBH8	8.579521	-11.476342	1
FANCD2	-18.998049	4.9538717	0
HOXA4	-19.202074	2.5534925	0
TTC39A	-6.633618	5.0551476	8
PAQR7	-8.70712	-11.135033	9
AIFM1	-16.21759	-10.4438095	4
DPYSL5	16.08201	7.534921	11
FERMT2	0.60523105	14.131232	3
CTTN	23.33106	0.18910229	16
PAQR4	-10.794541	10.0426	11
PLEKHG5	8.619616	-1.4101466	16
NECTIN2	-9.3990135	7.9434857	3
SLC25A38	-15.305185	-8.811309	7
DICER1	19.278364	6.8312345	12
ARMC1	2.6641312	-9.0194025	1
RIC1	20.970541	-1.0221767	12
RYR1	-5.5164504	10.746525	3
AK2	-3.3046293	-12.038881	4
SHTN1	21.169474	8.08053	12
FBXL18	6.3866625	-8.292616	1
CAMK2N1	14.928327	4.1364913	15
ASIC4	-3.0067742	9.400062	19
PMS2P3	-17.7085	-5.8323927	4
AK3	3.8968856	7.732825	1
CSF1	-11.811849	9.92241	3
COPE	-2.545338	-3.5435455	20
DGUOK	-0.017320007	-6.855138	20
MTO1	-13.655194	-12.748842	4
GLS	24.827938	5.909542	12
LRRC37A3	21.226051	-5.07879	5
SLC4A8	19.464554	6.1210155	12
MYH15	-17.067392	6.6098466	13
EPM2AIP1	16.87728	-9.526097	15
BMP2	-6.96635	8.939978	10
AKAP9	23.133978	4.7658076	12
SLC25A4	0.9914308	-3.9097316	15
ATM	18.978586	0.37470725	21
ADGRA1	-1.3179058	3.9557476	8
ENPEP	-2.6955678	3.9381454	10
NDUFB4	-1.4766262	-3.1833925	20
SHOC2	19.192987	-3.6829653	5
RAB8A	-14.253594	-2.5285172	0
AKNAD1	7.229676	-11.491377	1
RPL32	-0.037719283	-0.78453416	20
APBA3	-16.756973	-2.5397196	0
ADNP	21.061321	1.5749075	12
AKR1C3	-19.318455	-9.651705	0
ZSCAN30	6.8995004	-11.361647	1
CGRRF1	-8.539048	-5.742893	4
DHDDS	7.472456	-4.573627	25
NRCAM	25.027683	8.150158	12
AKT1	-9.514918	-8.002142	6
CNOT1	13.507611	-7.953643	18
PDHA1	-1.3760136	-6.901498	20
CALCOCO2	11.088117	-6.612874	18
GTF3C1	13.652574	-3.627141	1
SUMO3	-3.2153678	-7.28844	17
ERCC3	7.8048873	-9.214268	18
ZDHHC11	9.340471	-5.100293	25
BCL2	19.866571	9.029441	12
MRPL35	-5.382648	-6.9751863	6
TCEAL7	-0.13421334	-3.8518207	15
DRP2	11.284532	-0.7394041	16
FNDC11	-11.723123	-2.1859431	7
LSM10	-6.5133777	-3.7716165	7
GNB2	-5.7611213	-9.277993	1
LYRM4	17.877417	0.89098936	21
LAMB3	-8.862225	2.2774363	7
DSN1	-19.164583	5.669159	13
HPCAL1	12.113882	7.843283	16
CLP1	-13.368662	-2.8802197	7
ERF	-12.805853	3.582929	14
RHBDD3	-9.298414	-10.425955	9
ADARB2	18.46212	11.660196	19
FAM178B	-11.041231	4.493293	11
FNDC1	-3.0216377	6.3322225	8
RAPGEF3	-9.185711	12.28506	3
TMEM100	-9.178861	7.841314	3
MED16	-14.765664	-2.1914113	6
ALCAM	22.488739	8.87836	12
SDC1	-14.519342	2.3008242	6
RPUSD1	-13.432454	-4.3178124	6
DCLK2	24.042059	6.8650618	12
CELF2	25.345575	8.611571	12
ZSWIM6	21.783957	7.6403465	12
ACKR1	-8.98981	3.9120357	6
PSMG3	-6.552588	-3.9196413	7
TMEM67	9.996809	3.9107182	5
OSGIN1	-16.446964	-0.4976927	0
DYM	22.053171	5.2651153	12
CDK4	-6.7192707	-2.2340038	13
TECTA	-16.751247	-10.038952	4
ITGA7	-15.075969	13.927324	23
NCALD	26.831825	6.661142	12
ALDH5A1	3.7879965	-7.00805	1
CDC42EP2	-13.089271	0.3120196	6
AUH	20.59463	2.6630077	12
MRM3	-11.494122	-3.3969998	7
ZNF823	-15.25038	-5.784314	0
TAF11	2.0822144	-10.626563	1
PIAS2	21.810865	1.6748713	12
MTMR6	2.6745338	-7.177246	1
FLNB	16.970041	3.0563953	12
ACAP3	10.189798	-1.6038533	16
MAN2A1	20.410875	8.197817	12
ALG10	-18.344524	-4.4954906	0
FGF5	0.6491086	6.1565056	9
STK31	-18.662918	9.213263	4
PABPC1	22.208128	-6.1045876	21
BRINP1	26.36874	5.655137	12
UTP18	5.5961103	-11.477759	1
RERE	23.413532	7.4737096	12
CEP152	-10.188653	4.552678	13
RBM15	-18.72631	-6.07283	0
TMEM175	9.275284	-2.675003	25
ASB16	-19.555775	-0.8803078	0
FAIM	-18.295746	-8.428776	0
MED10	-0.8656181	-5.908247	20
PDK1	4.411376	-12.142248	4
GTF2E1	-18.25281	-5.2429147	6
NPAS2	16.648302	3.0034053	12
GADD45G	-4.1630783	0.9853222	17
SLC24A3	16.95039	11.498979	19
ABCC10	-10.002232	-10.9976425	1
CEP162	8.283912	5.867113	18
COQ4	12.638323	-4.710342	5
RNF10	13.305129	-5.075154	5
NUMB	17.44672	3.6010678	12
ACOT2	-20.051731	-0.6628899	0
DLK1	-4.9508085	9.3862505	8
SCD5	20.130512	8.519851	11
RFC3	10.838823	7.435824	18
ADNP-AS1	-19.759325	-2.5234287	0
BNIP3L	23.411158	0.33123174	12
AP4B1	-17.623346	-10.0573015	4
SNAP25	25.493446	6.8823476	12
TMEM107	-10.077235	2.1676943	7
COQ7	-16.080812	-5.918368	7
HP1BP3	22.962135	1.0045644	12
RNF4	6.0030494	-9.262761	1
SLC25A45	-16.714281	4.522605	14
PLEKHB1	2.1036851	12.392349	11
PXDC1	-9.468661	8.9068575	3
EFR3A	24.161238	1.3353637	12
ZBTB10	-17.130465	-13.621785	4
LLPH	-10.38645	-1.4371842	7
PPP1R26	-13.116215	-1.0359508	6
EIF4E2	3.9844766	-10.446507	20
XKR4	25.802843	8.301054	12
DCTPP1	-6.815068	-2.775086	13
CDK5RAP3	-6.894214	-9.906846	25
GPR146	-14.821607	5.344867	3
LRRC58	3.8969293	-15.501463	22
TXNDC9	-6.9807825	-4.485939	7
DENND5A	18.485636	7.105049	11
ARHGEF37	1.7558652	11.922936	11
ATP1B3	23.053928	0.3199571	12
FZD7	-6.887302	7.7108607	8
POU2F1	22.965313	5.4532094	12
AMD1	17.14818	6.7249722	5
EPB41L4B	14.894606	2.7896447	2
TCEAL1	-5.1290555	-6.132373	7
NRXN2	14.317877	-0.35829318	16
FAM184B	1.6865017	5.406745	1
FARSA	-7.0459237	-7.9704237	6
ATL3	-0.94750875	-12.467363	1
MCC	16.751736	11.328586	19
CRBN	20.935612	-3.2470376	15
BBS7	18.166996	-7.6245713	15
DTD2	-12.1612015	3.1008532	14
CMBL	-10.61385	2.8214333	6
PCGF6	8.348271	-8.422437	14
CHL1	25.314142	8.040604	12
CCDC22	-14.193068	-3.9801319	7
NANP	-17.422178	-4.0373583	0
NUP155	5.462058	-10.655758	1
TRMT6	-9.992198	-2.0914524	6
PACS2	4.1739097	9.659303	11
USP53	14.342574	8.892233	11
CASP3	-19.837957	-10.219074	10
EIF3C	-2.8069904	-6.0091515	17
CAPN7	20.184477	-2.3388755	5
AIFM2	-9.432145	-13.30531	4
MYEF2	21.648615	0.62325025	12
TBC1D8	16.117153	-2.6618507	5
POC5	5.922253	-13.399467	1
AMY2B	5.1338396	0.2137711	14
ANAPC13	-6.5966697	-3.8401947	7
NKTR	23.286585	3.9983473	21
ITGAE	-5.8581147	-2.854551	13
TRIB2	-8.075702	10.132972	10
UCK1	-11.782353	-1.9794053	6
PREB	-12.146987	-5.427743	7
ANAPC2	-15.997968	-2.6283126	6
ATMIN	1.8952142	-7.7454324	1
ZNF250	-14.675886	-11.578619	4
C5orf15	-6.386086	-7.814389	1
B3GNT2	-1.6146426	7.08825	19
ACAA1	-7.2434525	-10.328882	1
DSTYK	11.551815	-4.8262043	15
TXNRD3	-17.68283	-12.501605	4
TMA7	-0.0012117743	-2.2221262	15
PXN	-9.295797	8.619906	3
BOLA3	-3.0730977	-5.242634	17
CCDC174	-19.14425	-7.739092	17
ANGPTL4	-12.104241	12.775811	10
HES6	-4.1379905	0.5946144	17
C6orf89	13.967405	-5.6458564	1
CACUL1	18.650267	-1.5258957	5
ASH2L	6.390894	-9.973111	1
RAB5A	12.378837	-8.873406	18
GNB1L	-11.864557	-10.930177	4
JADE3	2.812672	10.097609	1
CCDC57	16.679184	1.2844657	5
PWWP2A	19.50743	-5.6868796	16
IVD	6.6952662	-7.5136476	1
ANKLE1	-16.794565	-0.4544839	0
NEB	-1.5816058	5.225711	8
ANKLE2	7.8889136	-9.426054	20
ANK3	24.795866	8.831855	24
ACSS2	9.278234	-8.220117	11
FIP1L1	4.820818	0.9128406	14
LINC00667	2.8070972	-11.141707	1
IL18BP	-17.975378	-0.203277	0
KCTD21-AS1	-12.202018	4.6425014	14
MAP7D2	15.96705	-1.5163355	16
NOP10	-4.5768023	-2.690648	20
CPT1A	-6.949644	6.074995	3
EDC4	-10.438857	-8.89287	9
ANKRD23	7.838898	-13.974195	25
ARNT2	21.198185	8.673669	12
COPS2	15.005499	-9.454849	15
KSR1	10.832191	10.10743	19
APOL2	-8.090675	-14.976649	3
LINC00324	-19.003595	1.1458364	0
TNNT1	-6.258325	7.3758483	8
PURB	2.434164	-7.6756363	1
C1QBP	-4.207616	-1.1274587	17
ANKRD36C	24.073341	4.615955	21
DUSP16	5.388921	12.6701355	11
ANKRD44	16.60267	8.939359	12
SLC7A3	-15.288165	4.008911	3
NDUFB8	-0.9470519	-2.764941	14
ANKRD46	14.946982	-8.138168	5
ANKRD55	13.115843	11.908533	19
SMAD2	20.258429	-0.75449663	12
ANKS3	10.743141	-5.290449	5
FKBP3	16.87821	-9.694519	20
MXD1	15.625148	-10.785736	20
DNAAF2	-15.76487	-4.826803	6
ANXA7	20.296698	-5.293601	5
ZNF354C	-19.057919	-7.2338457	7
AMER1	-18.452263	-1.6129415	0
POLR2H	-8.56193	-5.3017125	7
HNRNPUL1	-1.3901294	-8.283431	13
FPGS	-13.134871	-8.985024	9
DNAH9	9.3516245	4.288222	2
PDLIM7	-4.503947	2.8617668	9
RNF40	-11.127499	-8.39874	9
PRMT8	14.428463	1.9623277	12
ERRFI1	2.7278178	-12.133897	1
PRDM16	-7.9451075	13.528913	3
MED31	5.0328083	-13.870498	1
CHTF18	-16.261812	-2.6338425	0
DEDD2	-9.722819	-2.2142508	7
MYL5	-12.754696	-5.1170278	7
COL24A1	14.397121	5.6779046	26
GOLT1B	20.308386	-4.223688	15
EBF4	-7.7198286	10.749692	3
PRDM10	8.370306	-10.313899	1
ATP6V1E2	-20.602634	-10.803511	29
IDH3G	-5.5695233	-3.9568937	7
GAB2	19.063343	8.828243	12
ACSF2	-11.700547	8.386799	3
CEP89	8.7476635	-6.807187	16
NDUFB5	-0.41064724	-5.8720427	20
RAB11FIP4	17.674236	2.4210877	12
SPECC1L	19.827211	1.6602015	12
HEXIM1	-7.992585	-0.6064144	6
GNAQ	23.359434	7.4138684	12
GRIA4	26.031216	9.559701	24
PLPPR5	25.331665	2.440586	12
DDIT3	-7.702395	-2.8731825	7
SLC16A6	-8.740857	6.233563	3
FAM98A	1.4561448	-9.807522	20
PRRT3	-8.228562	-8.548707	6
HEIH	-12.591398	-0.44081688	6
BCAR3	4.1689453	7.719596	25
PCDHGB6	-18.941841	-0.6506494	0
CACNA1E	26.196772	6.9214935	12
CDC14B	18.759317	6.971015	12
BRINP3	24.294851	10.652605	12
KCNJ4	-4.484764	2.7403963	9
HDAC11	-12.184967	-8.106959	11
ANXA11	11.22621	0.102627985	16
MAP3K10	6.412207	-7.885874	1
TIMM21	-10.153717	-3.9255335	7
ACP1	-0.8022329	-6.167446	20
CCM2	12.187627	-6.1143	1
GNA12	13.442928	-2.425719	5
MREG	1.7742767	-14.093844	16
FBXL22	-19.173819	-1.8576008	0
LCMT1	13.214214	-4.8292155	5
CIPC	-11.683258	3.074707	14
PDGFB	-14.56186	9.956556	10
EIF5A2	-8.229505	-0.19730125	6
CECR2	5.6332474	11.972622	11
ZNF275	-12.911645	0.10819894	6
LYNX1	4.277518	-4.1162524	25
FLYWCH1	9.813919	-5.3606586	1
CDKL3	4.604552	0.86383146	14
TMEM132E	-8.484312	8.509367	3
MFN2	3.7218194	-7.713349	1
SPATS2L	24.236155	11.4242525	12
TMCC2	1.2686205	11.664943	11
C8orf82	-11.443467	1.3957425	14
DDX27	-15.322832	-9.754544	17
AP1AR	10.577792	-10.460879	18
ASCC1	13.129247	-5.548732	5
AP1S1	-1.6575015	-4.31238	20
CADM2	24.710272	9.143171	24
ANKRD36	24.137989	4.8125663	12
PPP2R5D	-12.755361	-10.705141	4
CALM2	4.9621916	1.2045153	14
CHMP5	-1.3252026	-4.804221	20
DEPDC1	-20.703634	7.222728	13
C2CD2	3.56804	9.303924	11
DCAF15	-5.328464	3.9861755	9
AP3D1	4.3986287	-6.384161	1
EIF3H	20.72877	-8.137829	20
CREBRF	21.326958	-4.328687	15
EEA1	19.387337	-1.2736967	26
SLC29A2	-7.4268875	2.8725753	8
PLCD4	-7.935914	4.89586	0
NKPD1	-18.466763	-1.1441034	0
AP4E1	9.152534	-10.177508	1
CRKL	4.075137	-8.368044	1
CC2D2A	6.140009	6.352221	11
PODN	-9.403992	7.935431	3
ADGRG2	-22.08083	-3.446081	27
GAS8	9.4939	-5.1885476	25
ATP6V1H	23.2477	3.1090527	12
CLIP4	19.290648	6.77273	11
SNAP29	-11.321955	-13.261964	4
CLDND1	3.993177	12.88596	11
CTH	-17.768309	-6.998208	7
ZNF620	-17.031094	-3.5500693	7
PHF1	-8.006973	-8.9434185	6
TMTC1	26.545101	4.765811	12
NDST1	5.924899	-7.4243164	1
POLR3A	11.19591	-5.88269	1
HACD2	14.239769	1.3495698	18
CLGN	-6.3497524	8.573749	3
NEK5	-6.5256896	15.721411	2
APCDD1	-8.395341	13.289177	3
ZNF485	-13.277188	-2.5146232	7
CLIC2	-18.03599	-9.04297	14
ITPR1	27.295652	5.991485	12
PRPSAP1	6.0889845	-3.52556	25
TMOD1	12.970162	1.8004409	16
PRIM1	-8.698844	-1.9692292	13
ZNF92	-19.465458	-6.517597	7
PRR7	-6.190803	1.1761047	6
PTENP1	-15.691344	-1.1993732	6
CLIC4	2.7520735	12.512096	11
WNT7A	-9.045199	5.9482293	3
CTNNBL1	13.064273	-6.8884478	18
GOLGA8B	24.787312	1.0009192	12
FUT2	-20.922678	-1.2561285	0
CLINT1	13.062664	-9.072486	18
EPHB1	20.572168	10.457052	12
CLIP2	15.177575	-0.28552967	5
RPL11	-0.094937675	-0.79224247	20
ACIN1	13.857772	-4.608517	5
TRIM67	-4.8162456	10.910105	3
HOXA3	-20.272194	2.1665719	0
CSNK1G2	-10.620031	-9.605287	9
CEBPG	-11.971213	-9.828306	4
GP1BA	-19.122349	0.51323307	0
CLN3	-13.362345	-8.359518	6
CLN6	-12.855565	-11.02003	4
ZNF385A	-7.5877986	3.4788458	8
ZNF93	-19.801802	4.113488	0
CEP97	10.570422	-8.7983055	11
CLPTM1L	-6.340679	-7.6780477	6
MCFD2	-0.19779836	-8.292639	1
MAP6	17.912977	1.9471809	12
GABARAPL1	1.9679006	-4.7917786	15
SRL	-8.777072	7.833831	3
CLSPN	-19.118198	6.3925996	13
CLSTN3	15.741858	0.2361421	15
CLTA	21.675657	-7.015738	15
CLTC	22.731604	0.021819942	12
MAP1B	24.233063	7.3681564	15
CLU	2.70691	-1.3723762	12
TMEM38B	3.0082357	-13.515389	1
PPP1R1C	-4.7667265	11.499054	3
EIF1	0.9442242	-1.754172	15
NEDD4	3.248965	10.127999	3
CLUAP1	7.5244703	-8.391012	1
FHDC1	-4.8158493	6.139581	19
CLVS1	20.807854	5.9242806	12
HECTD1	21.896933	0.0031228603	12
IPO7	17.015318	-7.806578	15
BUB3	-4.810965	-5.1395082	13
CNTNAP2	25.169792	9.068289	24
FGF14-AS2	-12.673164	-2.1251948	7
CMC1	17.572464	-6.6065116	21
CMIP	18.189611	3.16664	12
KLHL3	18.578485	2.079589	12
TRAF2	-13.037632	-9.584902	4
CHEK2	-19.225563	5.1863585	13
CAMKMT	20.261427	6.097954	12
FRY	25.548735	6.8473387	12
ZNF829	-19.603003	-3.618962	6
APLP2	23.782537	-2.8758125	15
CMTR2	-11.196734	-5.364861	7
CMYA5	-2.4213474	14.461291	18
BLOC1S2	-2.1456163	-5.3987107	20
CYP2E1	-13.629699	-8.749162	9
AASS	0.8108805	12.479699	11
CNDP1	3.863108	12.901146	11
CNDP2	-7.532299	0.7037435	6
MORC2	-15.189459	-10.942346	4
CNGB1	9.718073	5.03156	2
SLC25A3	0.81150925	-3.5018249	15
ENPP3	-11.370002	5.9727488	3
SMIM14	16.113117	-4.0483794	5
EXOC3L1	-16.45891	-0.55319	0
CCND1	-9.009966	10.725028	3
KCTD15	-8.875796	9.016077	3
TMEM208	-6.707779	-3.6982567	7
CNIH4	-6.949194	-5.320553	7
CNKSR3	4.6957407	2.2103841	14
ANK2	24.488152	8.775587	24
WDR6	-5.4252014	2.909405	9
CNNM1	15.367385	1.2939965	19
CEP83	17.955595	-1.0694696	5
ZNF302	13.728043	-12.958085	27
CNNM4	-10.734802	-13.390825	1
PCYT2	-8.928266	-0.25412476	6
NDUFS4	17.886526	-6.9134865	20
PSPH	-13.249756	-12.140478	4
GLIS1	14.141423	-0.49755856	16
BCDIN3D	-16.878077	-5.2553663	7
BAG2	-17.458527	-13.899452	4
RGS11	-6.3799763	-10.62182	25
PNOC	-3.812056	10.10467	19
PPM1G	0.35581633	-8.130547	20
DDIT4	-12.250227	12.718682	10
KCNH8	4.8804116	12.361746	11
IP6K1	15.7964945	-2.6254697	5
DHRS13	-10.879383	5.971249	3
CNOT7	5.3676443	-14.318103	20
MSRB3	10.276845	7.162661	19
COQ8B	-13.797399	-10.310472	8
NUMA1	11.7801075	-5.3857727	5
VSTM2B	11.956712	1.4707522	16
CYFIP2	23.500847	2.4100344	12
LATS2	-6.6830854	12.249339	3
KCNJ11	-13.389924	-0.79236627	6
CNTLN	7.7146707	8.33987	11
EPAS1	-14.255314	11.444713	3
RAB12	15.143892	-5.3859634	18
CNTN1	25.148891	8.43795	12
CNTN2	3.7154849	12.572153	11
CNTN4	26.313915	9.283815	24
FAM98B	6.044692	-11.862504	1
CNTNAP4	4.8572073	1.8128489	14
PPOX	-12.329862	-3.9423609	7
COG8	-21.981964	-5.4373913	6
CNTRL	8.5184145	6.1592536	1
CHD3	8.552236	-1.0886692	26
NDRG4	23.798573	-2.3631392	15
C3orf33	1.8614038	-12.138142	4
MZT2A	-2.6603093	-2.0258608	17
COA1	19.450745	-0.03182399	15
TGFA	-7.229785	10.660104	3
IGLON5	-6.451433	4.9098973	8
COCH	-0.82391405	7.311312	19
ZNF525	-18.599957	-3.2458248	0
COA5	-8.2633505	-4.1453204	7
PRCD	-10.291833	6.9306116	3
NOL9	7.37715	-9.120715	1
ODC1	-4.689263	0.20232348	17
CLEC4A	-18.64118	-2.3042572	0
AFMID	1.4376593	11.307426	11
SRP72	1.1235496	-6.6718893	20
COG1	9.716647	-2.2398891	16
LGI1	17.642443	8.890086	12
PDE4B	23.200285	9.504613	24
DPYSL2	23.06369	7.1977363	15
CGREF1	-0.42816302	-11.342785	9
COG2	6.4452868	-12.686122	1
COG3	12.400153	-8.658358	18
PSTK	6.645863	-11.598466	1
DAD1	-3.3417056	-3.3204966	7
COG4	-14.416266	-11.9816265	7
CRB2	-10.917851	11.136147	3
FNDC3A	23.265574	4.380601	12
COIL	-19.846512	-7.3472223	7
CDH11	21.364702	10.817952	12
ARHGAP25	-10.922628	15.213058	23
PSMB3	-3.3565202	-3.5256968	7
GGCX	-19.999054	-8.009283	6
HECA	-4.129157	-9.885101	1
CANX	23.643768	-3.599002	15
COL11A1	21.751823	12.31941	26
PKM	24.252718	-2.3036745	15
LNX2	4.4153543	3.6765423	1
ZBTB20	19.107994	10.448307	19
NPAS3	23.973185	9.284747	24
VAMP4	4.6100492	-11.820408	1
ATPAF1	17.47766	-3.8625414	5
COL14A1	-3.3266845	12.297692	8
JAK2	22.698488	2.410661	12
COL15A1	-9.490664	8.538787	3
ZBTB39	-14.480981	-0.60742825	7
COL18A1	3.5355206	9.908018	11
SART1	-14.605734	-8.606279	4
COL22A1	-7.826835	10.065346	3
CSAD	14.988837	-0.57653177	26
NCOA3	14.160021	9.079082	15
COL25A1	17.093884	11.853184	12
ZC4H2	16.237717	-4.949296	5
DACT3	-10.126031	-8.51384	6
COL26A1	13.336197	0.59396404	16
PDE7B	22.949364	10.378282	16
RNGTT	20.738506	1.512337	12
COL2A1	-13.272089	7.974145	3
CARD10	-16.333485	3.1033223	0
MCPH1	20.92307	1.8346928	12
CAPRIN1	17.52287	-7.24288	5
RNMT	24.095434	-1.5236952	15
CTCFL	-17.93595	0.21703468	0
BMS1P1	10.131426	-5.03228	18
HSD17B7	-7.0410814	-0.23344037	29
VCPKMT	-10.70772	-10.601501	4
ATP2C1	23.841038	4.1314454	12
COL9A1	-8.383963	11.368	3
KBTBD8	-18.435719	-5.1949606	4
COL9A2	-9.904638	10.542255	3
PRKAR1A	22.920996	-3.6897416	15
CBX2	-16.136297	-1.0465634	0
NGEF	13.345121	2.5831316	16
COMMD1	20.992449	2.8718038	12
COMMD10	18.620043	0.4516617	21
OGT	21.88602	-0.38760787	12
ZNF234	-17.122341	-5.830257	7
CARM1	5.889948	-7.600842	1
DFFB	-10.771127	-12.478946	4
HYI	-15.401852	2.0485554	17
PPIF	-9.19512	-0.74869835	6
COMMD6	-2.0029364	-1.7562549	20
EXOSC7	3.290244	-10.270209	20
COPB1	14.168844	-9.598336	18
COPB2	9.517015	-12.806572	20
COPG1	-10.046154	-10.1469965	6
COPG2	16.463554	-4.3041406	5
DOCK4	22.572674	8.581471	12
ITGB5	-6.137605	13.209125	3
SORCS1	27.210974	7.595922	16
ELF1	4.365939	10.645595	11
COQ10A	-10.787388	-2.7196503	7
PTGES3L	-14.669366	-4.2653913	4
CERS6	24.829157	6.5990796	12
GLIPR2	-19.894985	3.5665727	7
COQ2	-14.791616	3.407042	0
ATG9B	-12.264961	-4.3578105	7
MAN1A2	23.41639	4.5219703	12
NIT1	-9.455792	-5.3821096	7
CPTP	-12.681501	-0.9040194	6
PLAA	12.264348	-9.98195	18
CORIN	-19.755459	-12.3362055	18
CORO1A	-9.254709	-2.7038865	7
LZTR1	-13.936321	-6.104735	0
TARBP1	24.451447	4.386102	12
FBXO8	-18.015293	-10.989122	4
MCM8	-18.800066	4.9164157	13
CORO2B	17.055899	4.6869264	16
EIF6	-6.8860574	-2.8185241	7
ABCA8	4.024858	12.345425	11
PCP4	-0.73935074	7.782952	19
CDH20	18.50021	10.023252	11
COTL1	-5.272916	1.7965395	6
FSIP1	9.530096	3.9564843	2
COX15	-11.849861	3.287081	14
LINC00958	-10.217066	5.39492	8
ASAP2	15.366556	8.466815	12
CCZ1	-12.37448	-12.049256	14
PSMC3	-3.9154327	-3.6394484	20
COX20	-2.0776217	-5.4844637	20
COX4I1	-0.050977904	-2.5979073	20
PIDD1	-11.769044	-7.2461042	9
EDF1	-1.2756044	-3.2408824	20
LONRF2	24.479362	2.8445334	12
ACTB	1.2473078	-1.5566192	15
SGIP1	23.946604	7.2153673	12
COX6B1	-0.89130515	-3.076362	20
ETNK1	21.56647	0.1440164	12
ANKRD35	-9.384435	6.9282894	3
GSTP1	-2.349317	-2.6145225	20
EFNA2	-10.594834	6.4472694	3
PDLIM4	-14.611086	4.5136185	6
GOLM1	16.892546	-1.1102005	12
CPD	17.694986	5.3365192	12
LRRC40	13.279157	-9.095931	18
RTN2	4.54851	-6.1283712	25
TFAM	-6.902682	-5.9747066	17
SUCLG2	5.556511	9.796369	11
CPEB1	9.101489	6.573267	14
CPEB2	19.077505	7.0164185	11
CORO6	8.504968	-3.2945185	25
CPEB3	23.878325	5.7469206	12
C15orf39	-14.701568	-0.08112165	6
TRMT61B	12.54603	-7.087493	5
PLD1	4.504831	12.16197	11
BLMH	5.50649	-11.619019	1
FBP1	-22.69107	4.3247504	6
GNGT1	-6.9498954	10.800449	3
CPNE2	-4.434469	10.153501	8
CPNE5	12.246363	1.8803389	11
CPNE6	-1.7396644	4.7698827	8
YPEL1	11.685221	1.8065916	16
DNAJC5G	-4.946354	2.7741823	16
DOLPP1	-12.80513	-1.2410129	6
JDP2	4.9696417	-2.38805	16
CCDC136	2.3761091	7.349907	8
CFC1	-9.594443	6.71506	3
CPOX	-11.422864	3.2894213	14
MCAM	-8.528636	9.951377	3
GINS3	-12.240865	12.829453	10
TBC1D24	7.1296263	-4.607049	1
RALGAPA1	22.40784	5.8352795	12
CPSF2	5.2608232	-11.246333	1
CASK	21.940563	5.91198	12
CPSF7	10.0176525	-7.102086	1
CPT1C	9.928003	-1.8731896	16
CBR1	-4.4455566	0.94578195	11
HNRNPD	19.890865	-6.6666455	21
IRX3	-15.884369	5.3833966	0
EPHA7	21.73485	10.971757	12
C1QL4	-6.0068364	8.773602	8
CRABP1	-1.3488973	0.12138865	20
PLK3	-15.850181	1.8371105	0
